profile_id,mechanism,first_best_welfare,welfare,regret,budget_imbalance
237,lp_demand_vickrey,45.0,45.0,0.0,0.0
237,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
238,equal_split_first_best,45.0,45.0,0.0,0.0
238,equal_split_vickrey_majority,45.0,0.0,45.0,0.0
238,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
238,lp_demand_vickrey,45.0,44.999998499999954,1.5000000459508556e-06,-4.440892098500626e-16
238,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
239,equal_split_first_best,45.0,45.0,0.0,0.0
239,equal_split_vickrey_majority,45.0,0.0,45.0,0.0
239,equal_split_vickrey_faltings_fair,45.0,33.75,11.25,0.0
239,lp_demand_vickrey,45.0,45.0,0.0,0.0
239,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
240,equal_split_first_best,60.0,60.0,0.0,0.0
240,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
240,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
240,lp_demand_vickrey,60.0,60.0,0.0,0.0
240,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
241,equal_split_first_best,60.0,60.0,0.0,0.0
241,equal_split_vickrey_majority,60.0,0.0,60.0,0.0
241,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
241,lp_demand_vickrey,60.0,59.99999849999994,1.5000000601617103e-06,0.0
241,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
242,equal_split_first_best,60.0,60.0,0.0,0.0
242,equal_split_vickrey_majority,60.0,0.0,60.0,0.0
242,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
242,lp_demand_vickrey,60.0,60.0,0.0,0.0
242,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
243,equal_split_first_best,15.0,15.0,0.0,0.0
243,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
243,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
243,lp_demand_vickrey,15.0,15.0,0.0,0.0
243,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
244,equal_split_first_best,15.0,15.0,0.0,0.0
244,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
244,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
244,lp_demand_vickrey,15.0,15.0,0.0,0.0
244,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
245,equal_split_first_best,15.0,15.0,0.0,0.0
245,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
245,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
245,lp_demand_vickrey,15.0,15.0,0.0,0.0
245,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
246,equal_split_first_best,30.0,30.0,0.0,0.0
246,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
246,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
246,lp_demand_vickrey,30.0,30.0,0.0,0.0
246,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
247,equal_split_first_best,30.0,30.0,0.0,0.0
247,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
247,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
247,lp_demand_vickrey,30.0,30.0,0.0,0.0
247,lp_integrated_supply_demand,30.0,30.0,0.0,7.754818242684634e-26
248,equal_split_first_best,30.0,30.0,0.0,0.0
248,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
248,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
248,lp_demand_vickrey,30.0,30.0,0.0,0.0
248,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
249,equal_split_first_best,45.0,45.0,0.0,0.0
249,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
249,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
249,lp_demand_vickrey,45.0,45.0,0.0,0.0
249,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
250,equal_split_first_best,45.0,45.0,0.0,0.0
250,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
250,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
250,lp_demand_vickrey,45.0,45.0,0.0,0.0
250,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
251,equal_split_first_best,45.0,45.0,0.0,0.0
251,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
251,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
251,lp_demand_vickrey,45.0,45.0,0.0,0.0
251,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
252,equal_split_first_best,15.0,15.0,0.0,0.0
252,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
252,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
252,lp_demand_vickrey,15.0,15.0,0.0,0.0
252,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
253,equal_split_first_best,15.0,15.0,0.0,0.0
253,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
253,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
253,lp_demand_vickrey,15.0,15.0,0.0,0.0
253,lp_integrated_supply_demand,15.0,15.000000000000002,-1.7763568394002505e-15,0.0
254,equal_split_first_best,15.0,15.0,0.0,0.0
254,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
254,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
254,lp_demand_vickrey,15.0,15.0,0.0,0.0
254,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
255,equal_split_first_best,30.0,30.0,0.0,0.0
255,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
255,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
255,lp_demand_vickrey,30.0,30.0,0.0,0.0
255,lp_integrated_supply_demand,30.0,30.0,0.0,1.6052473762357193e-23
256,equal_split_first_best,30.0,30.0,0.0,0.0
256,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
256,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
256,lp_demand_vickrey,30.0,30.0,0.0,0.0
256,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
257,equal_split_first_best,30.0,30.0,0.0,0.0
257,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
257,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
257,lp_demand_vickrey,30.0,30.0,0.0,0.0
257,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
258,equal_split_first_best,45.0,45.0,0.0,0.0
258,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
258,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
258,lp_demand_vickrey,45.0,45.0,0.0,0.0
258,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
259,equal_split_first_best,45.0,45.0,0.0,0.0
259,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
259,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
259,lp_demand_vickrey,45.0,45.0,0.0,0.0
259,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
260,equal_split_first_best,45.0,45.0,0.0,0.0
260,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
260,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
260,lp_demand_vickrey,45.0,45.0,0.0,0.0
260,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
261,equal_split_first_best,15.0,15.0,0.0,0.0
261,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
261,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
261,lp_demand_vickrey,15.0,15.0,0.0,0.0
261,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
262,equal_split_first_best,15.0,15.0,0.0,0.0
262,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
262,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
262,lp_demand_vickrey,15.0,15.0,0.0,0.0
262,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
263,equal_split_first_best,15.0,15.0,0.0,0.0
263,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
263,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
263,lp_demand_vickrey,15.0,15.0,0.0,0.0
263,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
264,equal_split_first_best,30.0,30.0,0.0,0.0
264,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
264,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
264,lp_demand_vickrey,30.0,30.0,0.0,0.0
264,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
265,equal_split_first_best,30.0,30.0,0.0,0.0
265,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
265,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
265,lp_demand_vickrey,30.0,30.0,0.0,0.0
265,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
266,equal_split_first_best,30.0,30.0,0.0,0.0
266,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
266,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
266,lp_demand_vickrey,30.0,30.0,0.0,0.0
266,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
267,equal_split_first_best,45.0,45.0,0.0,0.0
267,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
267,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
267,lp_demand_vickrey,45.0,45.0,0.0,0.0
267,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
268,equal_split_first_best,45.0,45.0,0.0,0.0
268,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
268,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
268,lp_demand_vickrey,45.0,45.0,0.0,0.0
268,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
269,equal_split_first_best,45.0,45.0,0.0,0.0
269,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
269,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
269,lp_demand_vickrey,45.0,45.0,0.0,0.0
269,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
270,equal_split_first_best,30.0,30.0,0.0,0.0
270,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
270,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
270,lp_demand_vickrey,30.0,30.0,0.0,0.0
270,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
271,equal_split_first_best,30.0,30.0,0.0,0.0
271,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
271,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
271,lp_demand_vickrey,30.0,30.0,0.0,0.0
271,lp_integrated_supply_demand,30.0,30.0,0.0,1.6052473762357193e-23
272,equal_split_first_best,30.0,30.0,0.0,0.0
272,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
272,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
272,lp_demand_vickrey,30.0,30.0,0.0,0.0
272,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
273,equal_split_first_best,45.0,45.0,0.0,0.0
273,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
273,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
273,lp_demand_vickrey,45.0,45.0,0.0,0.0
273,lp_integrated_supply_demand,45.0,45.0,0.0,-1.4210854715202004e-14
274,equal_split_first_best,45.0,45.0,0.0,0.0
274,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
274,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
274,lp_demand_vickrey,45.0,45.0,0.0,0.0
274,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
275,equal_split_first_best,45.0,45.0,0.0,0.0
275,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
275,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
275,lp_demand_vickrey,45.0,45.0,0.0,0.0
275,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
276,equal_split_first_best,60.0,60.0,0.0,0.0
276,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
276,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
276,lp_demand_vickrey,60.0,60.0,0.0,0.0
276,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
277,equal_split_first_best,60.0,60.0,0.0,0.0
277,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
277,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
277,lp_demand_vickrey,60.0,60.0,0.0,0.0
277,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
278,equal_split_first_best,60.0,60.0,0.0,0.0
278,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
278,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
278,lp_demand_vickrey,60.0,60.0,0.0,0.0
278,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
279,equal_split_first_best,30.0,30.0,0.0,0.0
279,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
279,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
279,lp_demand_vickrey,30.0,30.0,0.0,0.0
279,lp_integrated_supply_demand,30.0,30.0,0.0,7.754818242684634e-26
280,equal_split_first_best,30.0,30.0,0.0,0.0
280,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
280,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
280,lp_demand_vickrey,30.0,30.0,0.0,0.0
280,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
281,equal_split_first_best,30.0,30.0,0.0,0.0
281,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
281,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
281,lp_demand_vickrey,30.0,30.0,0.0,0.0
281,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
282,equal_split_first_best,45.0,45.0,0.0,0.0
282,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
282,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
282,lp_demand_vickrey,45.0,45.0,0.0,0.0
282,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
283,equal_split_first_best,45.0,45.0,0.0,0.0
283,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
283,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
283,lp_demand_vickrey,45.0,45.0,0.0,0.0
283,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
284,equal_split_first_best,45.0,45.0,0.0,0.0
284,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
284,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
284,lp_demand_vickrey,45.0,45.0,0.0,0.0
284,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
285,equal_split_first_best,60.0,60.0,0.0,0.0
285,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
285,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
285,lp_demand_vickrey,60.0,60.0,0.0,0.0
285,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
286,equal_split_first_best,60.0,60.0,0.0,0.0
286,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
286,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
286,lp_demand_vickrey,60.0,60.0,0.0,0.0
286,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
287,equal_split_first_best,60.0,60.0,0.0,0.0
287,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
287,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
287,lp_demand_vickrey,60.0,60.0,0.0,0.0
287,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
288,equal_split_first_best,30.0,30.0,0.0,0.0
288,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
288,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
288,lp_demand_vickrey,30.0,30.0,0.0,0.0
288,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
289,equal_split_first_best,30.0,30.0,0.0,0.0
289,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
289,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
289,lp_demand_vickrey,30.0,30.0,0.0,0.0
289,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
290,equal_split_first_best,30.0,30.0,0.0,0.0
290,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
290,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
290,lp_demand_vickrey,30.0,30.0,0.0,0.0
290,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
291,equal_split_first_best,45.0,45.0,0.0,0.0
291,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
291,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
291,lp_demand_vickrey,45.0,45.0,0.0,0.0
291,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
292,equal_split_first_best,45.0,45.0,0.0,0.0
292,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
292,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
292,lp_demand_vickrey,45.0,45.0,0.0,0.0
292,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
293,equal_split_first_best,45.0,45.0,0.0,0.0
293,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
293,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
293,lp_demand_vickrey,45.0,45.0,0.0,0.0
293,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
294,equal_split_first_best,60.0,60.0,0.0,0.0
294,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
294,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
294,lp_demand_vickrey,60.0,60.0,0.0,0.0
294,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
295,equal_split_first_best,60.0,60.0,0.0,0.0
295,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
295,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
295,lp_demand_vickrey,60.0,60.0,0.0,0.0
295,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
296,equal_split_first_best,60.0,60.0,0.0,0.0
296,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
296,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
296,lp_demand_vickrey,60.0,60.0,0.0,0.0
296,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
297,equal_split_first_best,45.0,45.0,0.0,0.0
297,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
297,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
297,lp_demand_vickrey,45.0,45.0,0.0,0.0
297,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
298,equal_split_first_best,45.0,45.0,0.0,0.0
298,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
298,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
298,lp_demand_vickrey,45.0,45.0,0.0,0.0
298,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
299,equal_split_first_best,45.0,45.0,0.0,0.0
299,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
299,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
299,lp_demand_vickrey,45.0,45.0,0.0,0.0
299,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
300,equal_split_first_best,60.0,60.0,0.0,0.0
300,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
300,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
300,lp_demand_vickrey,60.0,60.0,0.0,0.0
300,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
301,equal_split_first_best,60.0,60.0,0.0,0.0
301,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
301,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
301,lp_demand_vickrey,60.0,60.0,0.0,0.0
301,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
302,equal_split_first_best,60.0,60.0,0.0,0.0
302,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
302,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
302,lp_demand_vickrey,60.0,60.0,0.0,0.0
302,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
303,equal_split_first_best,75.0,75.0,0.0,0.0
303,equal_split_vickrey_majority,75.0,75.0,0.0,0.0
303,equal_split_vickrey_faltings_fair,75.0,75.0,0.0,0.0
303,lp_demand_vickrey,75.0,75.0,0.0,0.0
303,lp_integrated_supply_demand,75.0,75.0,0.0,0.0
304,equal_split_first_best,75.0,75.0,0.0,0.0
304,equal_split_vickrey_majority,75.0,75.0,0.0,0.0
304,equal_split_vickrey_faltings_fair,75.0,75.0,0.0,0.0
304,lp_demand_vickrey,75.0,75.0,0.0,0.0
304,lp_integrated_supply_demand,75.0,75.0,0.0,0.0
305,equal_split_first_best,75.0,75.0,0.0,0.0
305,equal_split_vickrey_majority,75.0,75.0,0.0,0.0
305,equal_split_vickrey_faltings_fair,75.0,75.0,0.0,0.0
305,lp_demand_vickrey,75.0,75.0,0.0,0.0
305,lp_integrated_supply_demand,75.0,75.00000000000001,-1.4210854715202004e-14,0.0
306,equal_split_first_best,45.0,45.0,0.0,0.0
306,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
306,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
306,lp_demand_vickrey,45.0,45.0,0.0,0.0
306,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
307,equal_split_first_best,45.0,45.0,0.0,0.0
307,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
307,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
307,lp_demand_vickrey,45.0,45.0,0.0,0.0
307,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
308,equal_split_first_best,45.0,45.0,0.0,0.0
308,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
308,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
308,lp_demand_vickrey,45.0,45.0,0.0,0.0
308,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
309,equal_split_first_best,60.0,60.0,0.0,0.0
309,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
309,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
309,lp_demand_vickrey,60.0,60.0,0.0,0.0
309,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
310,equal_split_first_best,60.0,60.0,0.0,0.0
310,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
310,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
310,lp_demand_vickrey,60.0,60.0,0.0,0.0
310,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
311,equal_split_first_best,60.0,60.0,0.0,0.0
311,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
311,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
311,lp_demand_vickrey,60.0,60.0,0.0,0.0
311,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
312,equal_split_first_best,75.0,75.0,0.0,0.0
312,equal_split_vickrey_majority,75.0,75.0,0.0,0.0
312,equal_split_vickrey_faltings_fair,75.0,75.0,0.0,0.0
312,lp_demand_vickrey,75.0,75.0,0.0,0.0
312,lp_integrated_supply_demand,75.0,75.0,0.0,0.0
313,equal_split_first_best,75.0,75.0,0.0,0.0
313,equal_split_vickrey_majority,75.0,75.0,0.0,0.0
313,equal_split_vickrey_faltings_fair,75.0,75.0,0.0,0.0
313,lp_demand_vickrey,75.0,75.0,0.0,0.0
313,lp_integrated_supply_demand,75.0,75.0,0.0,0.0
314,equal_split_first_best,75.0,75.0,0.0,0.0
314,equal_split_vickrey_majority,75.0,75.0,0.0,0.0
314,equal_split_vickrey_faltings_fair,75.0,75.0,0.0,0.0
314,lp_demand_vickrey,75.0,75.0,0.0,0.0
314,lp_integrated_supply_demand,75.0,75.0,0.0,0.0
315,equal_split_first_best,45.0,45.0,0.0,0.0
315,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
315,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
315,lp_demand_vickrey,45.0,45.0,0.0,0.0
315,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
316,equal_split_first_best,45.0,45.0,0.0,0.0
316,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
316,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
316,lp_demand_vickrey,45.0,45.0,0.0,0.0
316,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
317,equal_split_first_best,45.0,45.0,0.0,0.0
317,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
317,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
317,lp_demand_vickrey,45.0,45.0,0.0,0.0
317,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
318,equal_split_first_best,60.0,60.0,0.0,0.0
318,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
318,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
318,lp_demand_vickrey,60.0,60.0,0.0,0.0
318,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
319,equal_split_first_best,60.0,60.0,0.0,0.0
319,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
319,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
319,lp_demand_vickrey,60.0,60.0,0.0,0.0
319,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
320,equal_split_first_best,60.0,60.0,0.0,0.0
320,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
320,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
320,lp_demand_vickrey,60.0,60.0,0.0,0.0
320,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
321,equal_split_first_best,75.0,75.0,0.0,0.0
321,equal_split_vickrey_majority,75.0,75.0,0.0,0.0
321,equal_split_vickrey_faltings_fair,75.0,75.0,0.0,0.0
321,lp_demand_vickrey,75.0,75.0,0.0,0.0
321,lp_integrated_supply_demand,75.0,75.00000000000001,-1.4210854715202004e-14,0.0
322,equal_split_first_best,75.0,75.0,0.0,0.0
322,equal_split_vickrey_majority,75.0,75.0,0.0,0.0
322,equal_split_vickrey_faltings_fair,75.0,75.0,0.0,0.0
322,lp_demand_vickrey,75.0,75.0,0.0,0.0
322,lp_integrated_supply_demand,75.0,75.0,0.0,0.0
323,equal_split_first_best,75.0,75.0,0.0,0.0
323,equal_split_vickrey_majority,75.0,75.0,0.0,0.0
323,equal_split_vickrey_faltings_fair,75.0,75.0,0.0,0.0
323,lp_demand_vickrey,75.0,75.0,0.0,0.0
323,lp_integrated_supply_demand,75.0,75.0,0.0,0.0
324,equal_split_first_best,15.0,15.0,0.0,0.0
324,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
324,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
324,lp_demand_vickrey,15.0,15.0,0.0,0.0
324,lp_integrated_supply_demand,15.0,15.000000000000002,-1.7763568394002505e-15,0.0
325,equal_split_first_best,15.0,15.0,0.0,0.0
325,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
325,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
325,lp_demand_vickrey,15.0,15.0,0.0,0.0
325,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
326,equal_split_first_best,15.0,15.0,0.0,0.0
326,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
326,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
326,lp_demand_vickrey,15.0,15.0,0.0,0.0
326,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
327,equal_split_first_best,30.0,30.0,0.0,0.0
327,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
327,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
327,lp_demand_vickrey,30.0,30.0,0.0,0.0
327,lp_integrated_supply_demand,30.0,30.0,0.0,7.754818242684634e-26
